"Date","CLI","CM_1M","CM_3M","CM_6M","CM_1Y","CM_2Y","CM_3Y","CM_5Y","CM_7Y","CM_10Y","CM_20Y","CM_30Y","DJ_ret","Volume_DJ_chg","RF_rate","AA","AAA","BBB","A","GDP_chg","High_Qua_2Y","High_Qua_5Y","High_Qua_10Y","High_Qua_30Y","Ind_Prod_chg","Perso_Cons_Exp_chg","CPI_chg","SaleTrade_chg","Cons_Sentiment","Unempl_Rate","SP500_ret","Volume_SP500_chg","PPIACO_chg","Rend_1M","Rend_3M","Rend_6M","Rend_1Y","Rend_2Y","Rend_3Y","Rend_5Y","Rend_7Y","Rend_10Y","Rend_20Y","Rend_30Y","StressIndicator_SL","Spread_10Y2Y","VIX","beta_0_realized","beta_1_realized","beta_2_realized","lambda_realized"
2010-09-01,99.57956,0.16,0.13,0.19,0.25,0.5,0.75,1.41,2.02,2.58,3.35,3.65,-0.00737998042970334,-0.0206934207712257,0.19,2.87545454545455,2.44909090909091,4.43681818181818,3.645,0.0107751615750211,1.28,2.85,4.27,5.34,0.00287828370048993,0.00194041000863487,0.00161524942296132,0.00864202591031327,68.2,9.5,0.0837526864310905,-0.11147782165789,0,0.142,0.162,0.191,0.251,0.422,0.632,1.273,1.906,2.512,1.178,3.687,0.0357,2.16761904761905,22.517619047619,4.11461848407492,-3.94571323756987,-4.38345401054499,0.47818961220653
2010-10-01,99.7094,0.14,0.16,0.19,0.26,0.42,0.63,1.26,1.9,2.54,3.4,3.71,0.0393495247815501,-0.0863447146496441,0.19,2.68090909090909,2.27409090909091,4.24363636363636,3.46045454545455,0.0110864718652386,1.12,2.61,4.18,5.41,-0.00272140638663565,0.00574217350466233,0.00348184629481163,0.0130223311410638,67.7,9.4,0.0437602328110993,-0.0664458509394724,0.00919415900486742,0.132,0.119,0.17,0.209,0.34,0.497,1.169,1.894,2.603,1.178,3.984,-0.14048,2.164,20.3733333333333,4.33814105119109,-4.10762582212511,-5.10801906323067,0.47818961220653
2010-11-01,99.89185,0.14,0.13,0.16,0.22,0.34,0.5,1.17,1.9,2.66,3.66,4.01,0.0189139300293104,0.00675328365248595,0.19,2.80409090909091,2.41818181818182,4.35227272727273,3.59227272727273,0.0110864718652386,1.2,2.76,4.32,5.6,0.000794784657632386,0.00454440422090441,0.0025338416234848,0.0100654780639229,71.6,9.8,0,0.0573904785646724,0.00589496248660226,0.157,0.167,0.203,0.261,0.461,0.698,1.466,2.151,2.797,1.178,4.112,-0.158925,2.309,20.0957142857143,4.84859787155543,-4.65832194656357,-5.76049605971316,0.421945088329069
2010-12-01,100.0864,0.18,0.16,0.2,0.28,0.53,0.84,1.64,2.33,2.97,3.95,4.24,-0.00174899220357772,0.00982725100818405,0.18,3.20913043478261,2.77086956521739,4.7195652173913,3.9695652173913,0.0110864718652386,1.44,3.32,4.73,5.76,0.009795278887063,0.00358457291826397,0.00401657634682828,0.00716075029021823,74.5,9.3,0.0612711586028525,-0.316528900994749,0.0106553010122536,0.063,0.127,0.188,0.267,0.605,1.001,2.008,2.711,3.288,1.178,4.336,-0.2712,2.67272727272727,17.5695454545455,4.83539917392932,-4.60889676166925,-5.59670203674414,0.47818961220653
2011-01-01,100.2513,0.07,0.15,0.19,0.29,0.61,1.03,2.02,2.74,3.36,4.18,4.39,0.0193248662616721,-0.151826670021756,0.17,3.18047619047619,2.88809523809524,4.67619047619048,3.90619047619048,0.00274170098855131,1.42,3.25,4.74,5.73,-0.00203771754264293,0.00413523063699728,0.00324304220037019,0.00727363172007145,74.2,9.1,0.0286814440011651,0.0505242145082807,0.0158144438587242,0.142,0.152,0.167,0.241,0.57,0.962,1.946,2.709,3.374,1.178,4.573,-0.36335,2.7795,17.3155,4.89662023593898,-4.65541400786889,-6.02571709100695,0.652082396417305
2011-02-01,100.3505,0.15,0.15,0.18,0.27,0.61,1.04,2.02,2.79,3.48,4.37,4.62,0.0351122817450022,0.134739857290907,0.16,3.32,3.0615,4.7515,3.985,0.00274170098855131,1.5,3.39,4.84,5.83,-0.00429790222968407,0.00250135529707163,0.00321447463006419,0.00763967935630361,77.5,9,0.0347372057786273,-0.0140688015902586,0.0160871821484174,0.122,0.142,0.172,0.241,0.688,1.164,2.137,2.833,3.422,1.178,4.491,-0.373475,2.80368421052632,17.43,5.28213196238797,-5.09529691406195,-5.95853087579459,0.551787926790903
2011-03-01,100.3478,0.13,0.14,0.16,0.25,0.66,1.15,2.11,2.81,3.41,4.24,4.48,-0.00143002510803825,-0.12217871863442,0.14,3.21391304347826,2.95739130434783,4.61565217391304,3.86,0.00274170098855131,1.38,3.25,4.72,5.74,0.0106352091017603,0.00750431664231632,0.0051735482068338,0.00968265400350843,67.5,9,-0.00420553926074707,0.697636391391926,0.0173646578140958,0.061,0.094,0.178,0.273,0.833,1.312,2.272,2.924,3.47,1.178,4.51,-0.237175,2.71695652173913,20.7234782608696,5.04870380804191,-4.85004603336882,-5.81495324983432,0.652082396417305
2011-04-01,100.2408,0.05,0.07,0.15,0.27,0.8,1.31,2.24,2.9,3.46,4.27,4.48,0.00411811094491465,0.191446596794098,0.1,3.21619047619048,2.9047619047619,4.58142857142857,3.85095238095238,0.0134248573815317,1.4,3.27,4.72,5.73,-0.00350599050882083,0.00305093364219333,0.0046940989750992,0.00536318405015113,69.8,9.1,0.0334317274973417,-0.412482014991083,0.0195783132530121,0.018,0.043,0.102,0.187,0.609,1,1.972,2.674,3.29,1.178,4.398,-0.46842,2.7205,16.244,5.01286826753477,-4.90966523784078,-5.1142622335614,0.652082396417305
2011-05-01,100.0415,0.02,0.05,0.1,0.22,0.61,1.01,1.96,2.66,3.31,4.14,4.38,0.0167866086304338,-0.136443785997539,0.09,2.99045454545455,2.64909090909091,4.345,3.615,0.0134248573815317,1.22,3,4.49,5.52,0.00133472144363478,0.00188695186864574,0.00318171473450768,-0.00171047866906504,74.3,9,-0.0112146657795232,0.186612631160922,0.00492368291482026,0.036,0.053,0.114,0.164,0.468,0.78,1.698,2.387,3.059,1.178,4.221,-0.36875,2.61333333333333,16.9114285714286,4.93233642218081,-4.78680973277461,-5.99470856538689,0.652082396417305
2011-06-01,99.77191,0.04,0.05,0.11,0.18,0.44,0.74,1.6,2.28,2.96,3.83,4.15,0.00221130969421446,0.0785386858668522,0.09,2.94090909090909,2.51636363636364,4.30863636363636,3.58727272727273,0.0134248573815317,1.18,2.95,4.47,5.56,0.00287062461677912,0.00211765146830079,0,0.00740511368663177,71.5,9.1,-0.0217198088997029,0.411320439046259,-0.000979911807937217,0.008,0.02,0.102,0.192,0.458,0.798,1.764,2.502,3.16,1.178,4.377,-0.20705,2.59181818181818,19.1531818181818,4.88393430418713,-4.75850365767317,-5.72628153568739,0.551787926790903
2011-07-01,99.4825,0.01,0.02,0.1,0.2,0.5,0.85,1.8,2.54,3.22,4.12,4.4,-0.0168534126014006,0.0802752559289748,0.07,2.95590909090909,2.49409090909091,4.31227272727273,3.58136363636364,0.0057940397899694,1.22,2.95,4.45,5.54,0.00474657802985101,0.00344092456146927,0.00262003683175704,-0.000687937096202851,63.7,9,-0.0151461557820772,-0.184625346788684,0.00343305541932315,0.172,0.099,0.163,0.205,0.359,0.534,1.351,2.09,2.793,1.178,4.124,-0.32522,2.5965,19.2275,5.0549856371134,-4.95731562963668,-5.91514603511261,0.551787926790903
2011-08-01,99.23809,0.16,0.1,0.16,0.22,0.38,0.55,1.32,2.05,2.77,3.72,4.07,-0.0298520473922861,-0.2017160133924,0.1,2.9,2.22782608695652,4.17130434782609,3.49086956521739,0.0057940397899694,1.46,2.92,4.15,5.27,0.00638988455241707,0.00174251742517417,0.00315446216641879,0.00175178547365573,55.8,9,-0.0549753987645933,1.35641720614211,-0.00684261974584555,0.01,0.015,0.048,0.101,0.203,0.324,0.97,1.573,2.234,1.178,3.611,0.715925,2.07260869565217,35.0291304347826,4.9059074995573,-4.70432930155007,-6.07778589712548,0.47818961220653
2011-09-01,99.10976,0.01,0.02,0.05,0.1,0.19,0.31,0.9,1.49,2.15,3.1,3.51,-0.0229201082449169,1.00573896718806,0.08,3.00227272727273,2.19590909090909,4.34227272727273,3.58363636363636,0.0057940397899694,1.66,2.99,4.05,5.12,-0.000723472584279961,0.0030603797103339,0.00217154785808438,0.0104718625352376,59.5,9,-0.0742105800181231,-0.316245935921122,0.00246062992125995,0.008,0.025,0.056,0.108,0.247,0.405,0.955,1.436,1.917,1.178,2.914,0.81188,1.76380952380952,36.53,4.38944124277319,-4.29543159326502,-5.49808347684229,0.421945088329069
2011-10-01,99.12877,0.02,0.02,0.06,0.12,0.24,0.39,0.87,1.33,1.8,2.51,2.76,0.000211965558496896,-0.291879122678124,0.07,3.11904761904762,2.30047619047619,4.60571428571429,3.80238095238095,0.0124350063395979,1.81,3.1,4.18,5.02,0.0069905638437473,0.00182691594331907,0.000675207527019328,0.00618443328654728,60.8,8.8,0.114885643518926,-0.0754944764001751,-0.0127638684339715,0.01,-0.01,0.053,0.108,0.25,0.391,0.966,1.554,2.116,1.178,3.131,0.619875,1.8715,32.8290476190476,3.43354407393,-3.34892822078338,-4.15886022518202,0.47818961220653
2011-11-01,99.27467,0.02,0.01,0.05,0.13,0.23,0.38,0.9,1.45,2.01,2.73,2.99,0.0482522767782212,-0.110839640705936,0.08,2.98090909090909,2.19545454545455,4.45136363636364,3.67,0.0124350063395979,1.73,2.93,4.1,4.88,-1.14951657603779e-05,0.000361014172120422,0.00184785005512689,0.00358948694496686,63.7,8.6,-0.00406409334889779,-0.123667782885185,0.00149179512680275,0.02,0.008,0.055,0.108,0.258,0.399,0.957,1.526,2.072,1.178,3.055,0.90725,1.76,31.9419047619048,3.72913542238854,-3.65777416012562,-4.61979081713408,0.47818961220653
2011-12-01,99.49436,0.02,0.01,0.05,0.12,0.27,0.41,0.97,1.55,2.11,2.82,3.12,0.0314803479559702,-0.130778722975422,0.07,3.04363636363636,2.31772727272727,4.54818181818182,3.80045454545455,0.0124350063395979,1.82,2.99,4.1,4.86,0.00525126108643104,0.00101787763260175,0.000237708490154809,0.00212363511306002,69.9,8.5,0.00408067760360553,-0.232358615170858,-0.00794438927507446,0.005,0.02,0.061,0.108,0.247,0.359,0.833,1.349,1.876,1.178,2.891,0.62368,1.72095238095238,25.047619047619,3.63265600693748,-3.5522211254674,-4.45248964309767,0.47818961220653
2012-01-01,99.71402,0.01,0.02,0.06,0.12,0.25,0.4,0.89,1.43,2,2.71,3.03,0.0121781501979237,-0.0737210338840343,0.08,2.76619047619048,2.08,4.42857142857143,3.47,0.0143001070743762,1.6,2.74,3.97,4.79,0.00608355216240541,0.0073027787535358,0.00272419605409668,0.00824489305661613,75,8.3,0.053010619979392,-0.250690030164193,0.00450450450450446,0.043,0.056,0.08,0.113,0.219,0.295,0.706,1.241,1.795,1.178,2.938,0.3859,1.726,20.228,3.5083701541231,-3.44451285739141,-4.05792170963636,0.421945088329069
2012-02-01,99.86823,0.04,0.06,0.09,0.13,0.23,0.31,0.72,1.27,1.87,2.65,3.01,0.0213839594089438,-0.0513441413655547,0.1,2.59714285714286,1.99714285714286,4.14619047619048,3.20333333333333,0.0143001070743762,1.31,2.4,3.86,4.71,0.00327447070128861,0.00829601350855302,0.00213744612494615,0.0131923052922389,75.3,8.3,0.0434055087844565,0.00373136838501864,0.00448430493273544,0.081,0.081,0.132,0.161,0.297,0.415,0.864,1.391,1.974,1.178,3.082,0.0971,1.6895,18.4205,3.66317469721446,-3.55908224859276,-4.34441131330948,0.377545764892034
2012-03-01,99.92951,0.08,0.08,0.13,0.18,0.3,0.43,0.89,1.44,2.03,2.8,3.15,0.00739709010559064,-0.0906016109071601,0.13,2.59826086956522,2.02695652173913,4.08826086956522,3.2104347826087,0.0143001070743762,1.31,2.43,3.94,4.79,-0.00519074440836331,0.000609800495121604,0.00209347038702923,0.00394451365462412,76.2,8.2,0.0276598098435923,0.0562893709696253,0.0128968253968254,0.038,0.071,0.137,0.172,0.336,0.503,1.04,1.611,2.214,1.178,3.343,-0.07672,1.82818181818182,16.1672727272727,3.72884893139216,-3.57398054521401,-4.44516610337884,0.421945088329069
2012-04-01,99.90161,0.05,0.08,0.14,0.18,0.33,0.5,1.03,1.6,2.22,3,3.35,0.0325809352744497,0.180460694782288,0.14,2.5605,1.906,4.047,3.131,0.0086073606593644,1.31,2.36,3.87,4.75,0.0072707959984224,0.00223760448976251,0.00166078835000683,-0.00564952846235789,76.4,8.2,-0.00232216286541276,-0.00715355163122278,-0.00244857982370228,0.066,0.097,0.147,0.179,0.262,0.378,0.813,1.325,1.919,1.178,3.114,0.040475,1.76095238095238,17.823,4.02466880662797,-3.9049996262829,-4.45718495960832,0.421945088329069
2012-05-01,99.80839,0.07,0.09,0.15,0.19,0.27,0.39,0.84,1.35,1.98,2.76,3.16,-0.0110944605503823,-0.192450356066553,0.16,2.49913043478261,1.87913043478261,4.01347826086957,3.11826086956522,0.0086073606593644,1.4,2.37,3.71,4.62,0.00196414585864302,-0.00106185052411856,-0.00206818013238108,-0.00222946369479626,79.3,8.2,-0.0600559259732014,0.319046623416757,-0.00883652430044179,0.031,0.071,0.127,0.18,0.266,0.346,0.657,1.014,1.563,1.178,2.641,0.151425,1.51818181818182,21.0018181818182,3.85841271200063,-3.70652227352688,-4.47272056052038,0.377545764892034
2012-06-01,99.69105,0.03,0.07,0.12,0.17,0.25,0.34,0.62,0.93,1.47,2.13,2.53,-0.0189541219266086,0.179466607993868,0.16,2.50363636363636,1.87181818181818,4.03681818181818,3.09909090909091,0.0086073606593644,1.43,2.32,3.57,4.51,0.000108734342511241,-0.00154449976378235,-0.000826363171310684,-0.0104133583291408,73.2,8.2,0.0352173473353232,-0.0897242492619107,-0.0104011887072808,0.043,0.086,0.157,0.207,0.305,0.396,0.716,1.102,1.643,1.178,2.754,0.19208,1.33047619047619,21.1309523809524,3.31338324897806,-3.20209795617372,-3.56773177653994,0.341567679470276
2012-07-01,99.60152,0.04,0.1,0.15,0.21,0.3,0.39,0.67,1.04,1.61,2.3,2.69,0.024778555680645,-0.0424563332839454,0.16,2.21909090909091,1.69954545454545,3.80454545454545,2.79863636363636,0.00693682990464373,1.1,1.81,3.27,4.17,0.00201341800014143,0.00245682360006549,0.000288809928060019,0.0046437254322782,72.3,8.2,0.0170723252048264,-0.214037656374567,0.00150150150150141,0.051,0.106,0.14,0.162,0.215,0.285,0.586,0.972,1.47,1.178,2.55,0.0098,1.27857142857143,17.562380952381,3.43791902638738,-3.30907116691691,-3.59794622427027,0.341567679470276
2012-08-01,99.56724,0.07,0.1,0.14,0.17,0.24,0.32,0.63,1.03,1.56,2.25,2.6,-0.00598018332589867,-0.11788131349186,0.13,2.16608695652174,1.67347826086957,3.72,2.70608695652174,0.00693682990464373,0.99,1.74,3.3,4.2,-0.00395220908117533,0.00355820201873502,0.00580952797585188,0.0133692182866254,74.3,8.1,0.0250527670153289,-0.157484407067118,0.0129935032483759,0.086,0.091,0.132,0.159,0.226,0.293,0.588,1,1.548,1.178,2.668,-0.19118,1.4095652173913,15.6895652173913,3.2292881675231,-3.08284587652054,-3.75362012430972,0.341567679470276
2012-09-01,99.60093,0.1,0.11,0.14,0.17,0.25,0.32,0.62,1.04,1.6,2.32,2.7,-0.00994587868386398,-0.119643846965057,0.14,2.09809523809524,1.60761904761905,3.57761904761905,2.56952380952381,0.00693682990464373,0.85,1.62,3.27,4.28,-0.00069677029497639,0.00445911722141812,0.00477126627754232,0.00757144610714966,78.3,7.8,0.0199062750679695,-0.00926312740075397,0.00838677849037994,0.058,0.094,0.134,0.155,0.234,0.306,0.625,1.051,1.633,1.178,2.823,-0.4057,1.46789473684211,15.2847368421053,3.38932937778829,-3.25784015152159,-3.91392231220585,0.341567679470276
2012-10-01,99.67573,0.06,0.09,0.14,0.17,0.25,0.31,0.62,1.04,1.64,2.41,2.81,0.0237470005110927,0.180123972211971,0.16,2.01227272727273,1.59227272727273,3.38863636363636,2.43727272727273,0.00618142385254594,0.82,1.52,3.12,4.17,0.00312839693824363,0.00289051173763877,0.00269679458043859,0.00151730783074822,82.6,7.8,-0.0129571170353596,0.13745290871845,-0.00440313111545987,0.091,0.114,0.156,0.174,0.285,0.383,0.721,1.145,1.694,1.178,2.859,-0.51245,1.46904761904762,16.2761904761905,3.58275439493192,-3.43775809540074,-4.15546518079809,0.341567679470276
2012-11-01,99.77297,0.09,0.09,0.15,0.18,0.3,0.38,0.73,1.16,1.75,2.5,2.89,-0.00950013047180587,-0.076667641006625,0.16,1.985,1.53681818181818,3.35090909090909,2.39772727272727,0.00618142385254594,0.84,1.5,3.04,4.16,0.00401363508214359,0.0036812900676999,-0.00167934449442664,0.00285308282234031,82.7,7.7,0.00565940965881317,0.115023279215843,-0.00835380835380828,0.112,0.081,0.132,0.168,0.25,0.324,0.619,1.039,1.616,1.178,2.81,-0.41698,1.386,16.7019047619048,3.58904952093467,-3.43999367549483,-3.89989333260885,0.341567679470276
2012-12-01,99.89535,0.11,0.1,0.14,0.18,0.25,0.34,0.63,1.05,1.63,2.37,2.8,-0.0120778877113468,0.0853830081594222,0.16,2.014,1.587,3.354,2.4185,0.00618142385254594,0.87,1.54,3.1,4.27,0.00269977740110705,0.000250483074500929,-0.000121081604677165,0.00406344935574765,72.9,7.9,0.00182933056602841,-0.0471164125221403,-0.0014866204162538,0.02,0.046,0.114,0.143,0.251,0.354,0.725,1.181,1.757,1.178,2.952,-0.560825,1.462,17.3445,3.55118165286546,-3.41229790237664,-4.08073664170957,0.341567679470276
2013-01-01,100.0381,0.07,0.08,0.12,0.15,0.27,0.4,0.81,1.31,1.92,2.7,3.12,0.00795614350269247,-0.0069937217332412,0.14,2.06136363636364,2.05409090909091,3.32454545454545,2.43409090909091,0.0138711442137984,0.83,1.61,3.25,4.39,4.582559389954e-05,0.00577755518191236,0.00198078894218079,0.00727033111855468,73.8,8,0.0586454714500539,-0.104757335773484,0.00496277915632759,0.038,0.079,0.111,0.135,0.266,0.407,0.88,1.387,1.985,1.178,3.168,-0.687575,1.64952380952381,13.5052380952381,3.63744950360619,-3.51904887517361,-4.24232106079417,0.377545764892034
2013-02-01,100.1842,0.04,0.06,0.11,0.15,0.27,0.4,0.88,1.4,2.04,2.83,3.21,0.0601705073200884,0.0454506726358397,0.15,2.104,2.0805,3.407,2.483,0.0138711442137984,0.8,1.65,3.32,4.49,0.00479008257393621,0.00322787173878258,0.00542992675210097,0.014509305799361,77.6,7.7,0.0127587081763751,-0.00219582224419068,0.00888888888888895,0.068,0.106,0.127,0.153,0.238,0.346,0.766,1.255,1.881,1.178,3.09,-0.6502,1.71684210526316,14.0726315789474,3.83256902520948,-3.68336018081995,-4.64054161452883,0.421945088329069
2013-03-01,100.3072,0.07,0.11,0.12,0.16,0.25,0.35,0.75,1.23,1.86,2.68,3.06,0.0467321922041655,-0.10655924223696,0.14,2.09285714285714,2.05285714285714,3.3747619047619,2.46857142857143,0.0138711442137984,0.77,1.62,3.3,4.53,0.00410952101531015,-0.00116999494774916,-0.00281191910258993,-0.0084365285565744,78.6,7.5,0.0333751691156514,-0.0970331006187082,-0.00146842878120412,0.036,0.071,0.106,0.129,0.25,0.354,0.769,1.217,1.852,1.178,3.104,-0.69282,1.7015,13.0315,3.83956636902826,-3.68187590531862,-4.58180147906921,0.377545764892034
2013-04-01,100.4226,0.06,0.06,0.1,0.13,0.24,0.34,0.73,1.2,1.83,2.66,3.05,0.0242881794661594,0.0223190250439991,0.15,2.01090909090909,1.95590909090909,3.25045454545455,2.37,0.00483524063788576,0.77,1.52,3.12,4.34,-0.00114050634444507,-0.000851902137742,-0.00208797926658122,-0.00522421020400976,76.4,7.6,0.0237455978813621,0.247134082202521,-0.00245098039215685,0.033,0.051,0.081,0.103,0.211,0.311,0.678,1.111,1.673,1.178,2.88,-0.648,1.52681818181818,13.9672727272727,3.83886550891947,-3.70569216047886,-4.53842049821813,0.377545764892034
2013-05-01,100.5367,0.03,0.06,0.08,0.11,0.2,0.3,0.65,1.07,1.66,2.44,2.83,0.00880814179718858,0.147342150049243,0.11,2.07304347826087,2.05826086956522,3.30304347826087,2.44086956521739,0.00483524063788576,0.77,1.62,3.27,4.46,0.000918499117877225,0.00317959375804899,0.000414155489501633,0.00651825137624185,84.5,7.5,0.023610033577161,-0.0431501512709684,0.00294840294840282,0.02,0.038,0.068,0.137,0.297,0.491,1.024,1.531,2.132,1.178,3.278,-0.65376,1.67772727272727,13.4936363636364,3.63734300492071,-3.55667074630642,-4.05376748788353,0.341567679470276
2013-06-01,100.6266,0.03,0.05,0.08,0.14,0.3,0.5,1.03,1.53,2.13,2.92,3.27,0.0470961822499221,-0.0506664828011307,0.09,2.45428571428571,2.44285714285714,3.82428571428571,2.86285714285714,0.00483524063788576,0.95,2.1,3.74,4.86,0.00187468389316425,0.00207169480571223,0.00238040820550856,0.0032907911971336,84.1,7.5,-0.0185378779543431,0.27024981341647,0.000979911807937439,0.013,0.036,0.096,0.146,0.359,0.65,1.396,1.942,2.487,1.178,3.499,-0.1568,1.9665,17.2715,3.93973544475532,-3.88083603197738,-4.31375600522348,0.421945088329069
2013-07-01,100.6805,0.02,0.04,0.09,0.15,0.34,0.65,1.39,1.93,2.5,3.19,3.48,0.00266081960184983,0.056075291626158,0.09,2.5704347826087,2.7004347826087,4.00826086956522,2.99086956521739,0.0134589761886272,1,2.31,3.98,4.95,-0.00319016871820921,0.00250033131598704,0.00195745230054434,0.00661663951317926,85.1,7.3,0.0572418838973068,-0.340307893835201,0.0004894762604013,0.025,0.038,0.071,0.111,0.313,0.596,1.386,2.012,2.588,1.178,3.646,-0.41495,2.24136363636364,13.9745454545455,4.03165057566669,-3.92552164480091,-4.78894854327065,0.551787926790903
2013-08-01,100.7114,0.03,0.04,0.08,0.13,0.35,0.65,1.49,2.15,2.74,3.48,3.77,0.0159659424479524,-0.120942162104185,0.08,2.60714285714286,2.84142857142857,4.07333333333333,3.02952380952381,0.0134589761886272,0.98,2.4,4.11,5.08,0.0058639909912277,0.00265273028519064,0.00238729068269627,-0.00261800447499227,82.1,7.2,-0.0299928464440328,-0.0204953913813286,-0.00097847358121339,0.02,0.025,0.051,0.121,0.403,0.781,1.646,2.254,2.789,1.178,3.716,-0.3672,2.38090909090909,14.21,4.22091671139268,-4.09490261734778,-5.30246746125088,0.551787926790903
2013-09-01,100.7233,0.03,0.02,0.05,0.14,0.46,0.89,1.74,2.36,2.9,3.56,3.8,-0.0221769725613471,-0.114013622492912,0.08,2.65047619047619,2.89952380952381,4.12571428571429,3.08380952380952,0.0134589761886272,1,2.5,4.18,5.12,0.00535847623105767,0.00325220402745918,0.000376944691933501,0.000327773717921254,77.5,7.2,0.0266423228281893,-0.0246950712479704,-0.00146914789422126,0.025,0.015,0.03,0.09,0.321,0.613,1.385,2.014,2.615,1.178,3.693,-0.39295,2.4055,14.692,4.19472815727784,-4.0733280796045,-5.33056011964413,0.652082396417305
2013-10-01,100.7262,0.03,0.02,0.04,0.1,0.33,0.66,1.42,2.04,2.66,3.43,3.72,-0.000948297899534878,0.0395306453472513,0.09,2.46130434782609,2.74217391304348,3.9195652173913,2.86217391304348,0.0140487953229234,0.86,2.24,3.97,4.99,-0.00118753567355168,0.0044945198398445,0.000535231048539142,0.00253807106598991,73.2,7.2,0.0514068178975193,0.303127661951752,-0.00686611083864641,0.035,0.038,0.081,0.096,0.309,0.569,1.326,1.965,2.552,1.178,3.639,-0.495425,2.28045454545455,15.4078260869565,4.26968782969871,-4.18607731172594,-5.28675662177688,0.551787926790903
2013-11-01,100.7296,0.03,0.04,0.08,0.1,0.33,0.61,1.37,2.03,2.65,3.4,3.69,0.040773815723415,-0.0691810248941009,0.08,2.44909090909091,2.80227272727273,3.89454545454545,2.84181818181818,0.0140487953229234,0.78,2.21,4.01,5.08,0.00245996058858911,0.0057652723022712,0.00184448942735238,0.00111445984863701,75.1,6.9,0.0296377426695358,-0.334553211022769,-0.00641975308641984,0.051,0.061,0.107,0.119,0.285,0.548,1.372,2.099,2.746,1.178,3.817,-0.62592,2.41473684210526,12.924,4.22151709586999,-4.07201538974685,-5.43038943299388,0.551787926790903
2013-12-01,100.7225,0.05,0.05,0.1,0.13,0.3,0.59,1.43,2.16,2.81,3.58,3.86,0.0543252275942621,-0.172033255330391,0.09,2.5352380952381,2.87047619047619,3.90142857142857,2.88333333333333,0.0140487953229234,0.84,2.32,4.08,5.07,0.00211249115219614,0.00236746940934673,0.00264416915847931,0.00768817017268275,82.5,6.7,0.020386739310825,0.156307800154007,0.00397614314115313,0.013,0.073,0.091,0.117,0.384,0.767,1.748,2.456,3.026,1.178,3.964,-0.61275,2.56190476190476,14.192380952381,4.47572546393103,-4.28966724978569,-5.92971730337288,0.551787926790903
2014-01-01,100.7106,0.01,0.07,0.1,0.13,0.41,0.8,1.73,2.42,3.01,3.69,3.93,0.0306699889424757,0.125653202026301,0.07,2.46454545454545,2.80772727272727,3.80954545454545,2.81636363636364,0.000332654355489126,0.86,2.29,3.95,4.91,-0.00377275032203372,-0.00128908345301326,0.00242417529045369,-0.0091910007329431,81.2,6.6,-0.0300103220391369,0.133410164450449,0.00891089108910892,0.033,0.02,0.056,0.091,0.332,0.667,1.492,2.125,2.644,1.178,3.599,-0.59142,2.46428571428571,14.2409523809524,4.54882562569325,-4.3450546878019,-6.07536059760829,0.652082396417305
2014-02-01,100.7279,0.03,0.05,0.07,0.11,0.3,0.64,1.44,2.07,2.61,3.29,3.55,-0.0100042660284742,0.059163853863561,0.07,2.3835,2.705,3.708,2.7425,0.000332654355489126,0.77,2.18,3.81,4.84,0.00759307593075942,0.0062111801242235,0.00110077862024416,0.0140014955655676,81.6,6.7,0.0455153670393416,-0.0539253754834379,0.00932286555446504,0.043,0.051,0.076,0.107,0.325,0.67,1.503,2.124,2.649,1.178,3.584,-0.61875,2.38263157894737,15.47,4.08040198718496,-3.91427064063099,-5.57012705643139,0.652082396417305
2014-03-01,100.7746,0.04,0.05,0.08,0.12,0.32,0.66,1.46,2.07,2.6,3.27,3.55,0.0339671282600413,-0.0500599106499361,0.08,2.46333333333333,2.72380952380952,3.7,2.76,0.000332654355489126,0.83,2.26,3.78,4.78,0.0101073559200582,0.00687018957590801,0.00204205530106516,0.0102424622086186,80,6.7,0.00386522043574278,0.0667867047511708,0.00631988332523092,0.03,0.046,0.061,0.119,0.422,0.871,1.72,2.301,2.719,1.178,3.56,-0.6632,2.32428571428571,14.8366666666667,4.07365718168743,-3.88168440951645,-5.58801225477126,0.652082396417305
2014-04-01,100.8325,0.03,0.04,0.06,0.13,0.44,0.91,1.74,2.32,2.77,3.35,3.6,0.00741679870155432,0.0125416289170792,0.09,2.48666666666667,2.60285714285714,3.62380952380952,2.74380952380952,0.0186518715426414,0.84,2.27,3.71,4.66,0.000646513396484583,0.00360831794240357,0.0018641856050976,0.0110072684078053,84.1,6.2,0.0113956370811887,-0.081509564895724,0.00628019323671514,0.02,0.025,0.046,0.107,0.414,0.851,1.677,2.233,2.646,1.178,3.457,-0.665475,2.28809523809524,14.1980952380952,3.91740236025809,-3.69860381683793,-5.62996625397721,0.797010619527928
2014-05-01,100.8835,0.02,0.03,0.05,0.1,0.41,0.86,1.66,2.21,2.63,3.16,3.41,-0.000638007390346695,-0.0515619797848615,0.09,2.39913043478261,2.50521739130435,3.46565217391304,2.64217391304348,0.0186518715426414,0.8,2.15,3.57,4.53,0.00409357586469294,0.00351014705130615,0.00190300590354719,0.0007970828836803,81.9,6.3,0.0232061388202311,-0.240763765920315,-0.00144023043686992,0.041,0.036,0.05,0.099,0.375,0.776,1.539,2.058,2.475,1.178,3.327,-0.73622,2.17,12.4752380952381,3.80847709353287,-3.60752943614482,-5.43924718544052,0.797010619527928
